OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
2017-01-022016-01-252015-02-03,2003-11-272002-11-052001-12-15,SO61326SO48997SO45363,1058.0,49841.0,21.0,3.0,3.0
2017-01-022016-01-252015-02-04,2003-09-082002-12-152001-11-17,SO61356SO48996SO45364,1288.0,43075.0,13.0,3.0,3.0
2017-01-022016-01-262015-02-04,2003-11-272002-12-192001-11-11,SO61354SO49002SO45366,924.0,53945.0,26.0,3.0,4.0
2017-01-022016-01-262015-02-04,2003-09-162002-11-042001-12-13,SO61353SO49005SO45365,1160.0,58518.0,20.0,3.0,4.0
2017-01-022016-01-262015-02-04,2003-09-092002-10-082001-12-31,SO61353SO49000SO45369,888.0,48446.0,25.0,4.0,3.0
2017-01-022016-01-262015-02-04,2003-09-112002-10-042001-12-23,SO61353SO49006SO45370,1143.0,49620.0,24.0,5.0,3.0
2017-01-022016-01-262015-02-04,2003-09-132002-11-032001-11-06,SO61338SO49008SO45368,1186.0,58112.0,14.0,3.0,4.0
2017-01-022016-01-262015-02-04,2003-11-252002-12-302001-10-10,SO61338SO49004SO45367,913.0,60701.0,23.0,4.0,3.0
2017-01-022016-01-262015-02-05,2003-09-142003-01-012002-01-08,SO61336SO49001SO45375,1151.0,68852.0,20.0,4.0,4.0
2017-01-022016-01-262015-02-05,2003-09-052002-10-202001-12-16,SO61336SO48999SO45376,1195.0,47100.0,20.0,3.0,3.0
2017-01-022016-01-262015-02-05,2003-09-172002-12-242001-11-18,SO61341SO49003SO45371,1164.0,54687.0,29.0,3.0,4.0
2017-01-022016-01-272015-02-05,2003-09-252002-10-162001-11-28,SO61341SO49011SO45372,935.0,71447.0,21.0,4.0,3.0
2017-01-022016-01-272015-02-05,2003-09-262003-01-122001-10-30,SO61321SO49009SO45374,1110.0,58205.0,25.0,4.0,5.0
2017-01-022016-01-272015-02-05,2003-11-062002-10-262001-10-24,SO61321SO49010SO45373,953.0,63729.0,19.0,3.0,3.0
2017-01-022016-01-282015-02-06,2003-11-302002-12-112002-01-12,SO61350SO49013SO45384,922.0,51814.0,8.0,5.0,3.0
2017-01-022016-01-282015-02-06,2003-12-142002-10-132002-01-15,SO61350SO49015SO45380,1204.0,43255.0,17.0,4.0,3.0
2017-01-022016-01-282015-02-06,2003-10-202002-10-102001-12-10,SO61350SO49016SO45377,1208.0,40328.0,20.0,3.0,3.0
2017-01-022016-01-282015-02-06,2003-09-122002-12-012001-10-24,SO61314SO49014SO45381,1195.0,54530.0,21.0,3.0,3.0
2017-01-022016-01-282015-02-06,2003-09-222002-12-282002-01-17,SO61346SO49012SO45382,1158.0,43994.0,19.0,3.0,4.0
2017-01-022016-01-292015-02-06,2003-12-152002-10-192001-12-06,SO61360SO49021SO45378,1209.0,53963.0,8.0,4.0,4.0
2017-01-022016-01-292015-02-06,2003-09-252002-12-112001-10-12,SO61360SO49019SO45383,923.0,44557.0,12.0,6.0,3.0
2017-01-022016-01-292015-02-06,2003-12-172002-10-122001-10-29,SO61360SO49017SO45385,944.0,44520.0,12.0,7.0,3.0
2017-01-022016-01-292015-02-06,2003-09-102002-12-112001-10-13,SO61360SO49018SO45379,1042.0,58151.0,17.0,3.0,3.0
2017-01-022016-01-292015-02-06,2003-10-192003-01-052001-12-12,SO61360SO49022SO45386,1226.0,54764.0,19.0,5.0,3.0
2017-01-022016-01-292015-02-07,2003-10-042002-12-162001-12-24,SO61317SO49023SO45388,1163.0,69930.0,19.0,3.0,4.0
2017-01-022016-01-292015-02-07,2003-10-102002-11-032002-01-02,SO61322SO49024SO45390,1130.0,58585.0,27.0,3.0,5.0
2017-01-022016-01-292015-02-07,2003-11-082002-11-242002-01-14,SO61322SO49020SO45392,1212.0,43168.0,26.0,4.0,3.0
2017-01-022016-01-302015-02-07,2003-10-202002-10-122001-10-10,SO61318SO49028SO45391,1158.0,51728.0,27.0,3.0,4.0
2017-01-022016-01-302015-02-07,2003-09-202002-10-152001-12-19,SO61318SO49025SO45387,857.0,49035.0,17.0,4.0,3.0
2017-01-022016-01-302015-02-07,2003-10-162002-11-182002-01-08,SO61327SO49030SO45389,908.0,49893.0,21.0,4.0,4.0
2017-01-022016-01-302015-02-08,2003-09-052002-12-182002-01-20,SO61327SO49027SO45394,886.0,42653.0,22.0,5.0,3.0
2017-01-022016-01-302015-02-08,2003-11-162002-11-082001-12-03,SO61327SO49026SO45395,1041.0,61585.0,20.0,3.0,3.0
2017-01-032016-01-302015-02-08,2003-11-122002-11-252001-12-15,SO61400SO49029SO45393,1223.0,53566.0,18.0,3.0,4.0
2017-01-032016-01-312015-02-08,2003-10-122002-11-272001-10-15,SO61400SO49033SO45396,902.0,47716.0,11.0,4.0,3.0
2017-01-032016-01-312015-02-09,2003-11-182002-11-052001-10-12,SO61386SO49035SO45397,1168.0,66003.0,23.0,5.0,4.0
2017-01-032016-01-312015-02-09,2003-12-082002-10-202002-01-01,SO61386SO49037SO45398,1198.0,63376.0,20.0,4.0,4.0
2017-01-032016-01-312015-02-10,2003-09-202002-12-162001-12-01,SO61386SO49036SO45400,1214.0,68502.0,16.0,3.0,4.0
2017-01-032016-01-312015-02-10,2003-12-142002-11-212001-12-24,SO61377SO49034SO45406,942.0,67507.0,22.0,3.0,4.0
2017-01-032016-01-312015-02-10,2003-10-282002-10-192001-10-26,SO61373SO49038SO45401,1148.0,47318.0,25.0,3.0,4.0
2017-01-032016-01-312015-02-10,2003-10-192002-10-222002-01-13,SO61398SO49032SO45405,1208.0,61662.0,19.0,3.0,3.0
2017-01-032016-01-312015-02-10,2003-11-082002-12-242001-11-22,SO61420SO49031SO45409,897.0,62123.0,25.0,6.0,4.0
2017-01-032016-02-012015-02-10,2003-09-212002-10-082001-12-10,SO61420SO49177SO45402,1183.0,51599.0,20.0,4.0,4.0
2017-01-032016-02-012015-02-10,2003-10-042003-01-162001-11-30,SO61420SO49178SO45404,1059.0,38681.0,11.0,3.0,3.0
2017-01-032016-02-012015-02-10,2003-09-182002-12-162001-12-21,SO61420SO49172SO45407,1169.0,56292.0,14.0,5.0,3.0
2017-01-032016-02-012015-02-10,2003-12-052002-10-252001-10-25,SO61419SO49179SO45408,1082.0,68175.0,17.0,3.0,3.0
2017-01-032016-02-012015-02-11,2003-10-252003-01-082002-01-06,SO61425SO49174SO45419,882.0,46654.0,27.0,4.0,3.0
2017-01-032016-02-012015-02-11,2003-10-312002-11-252002-01-12,SO61425SO49173SO45412,1241.0,50234.0,24.0,3.0,3.0
2017-01-032016-02-012015-02-11,2003-09-282002-10-282001-12-12,SO61376SO49175SO45417,1164.0,65664.0,24.0,3.0,4.0
2017-01-032016-02-012015-02-11,2003-09-272002-10-102001-12-26,SO61413SO49171SO45410,1162.0,39951.0,13.0,5.0,4.0
2017-01-032016-02-012015-02-11,2003-10-042002-11-092001-12-16,SO61413SO49180SO45416,1120.0,66842.0,16.0,4.0,4.0
2017-01-032016-02-012015-02-11,2003-12-092002-11-112001-11-08,SO61413SO49176SO45411,1031.0,67188.0,11.0,3.0,3.0
2017-01-032016-02-022015-02-11,2003-12-032002-11-092001-11-07,SO61416SO49183SO45414,1177.0,52166.0,23.0,5.0,5.0
2017-01-032016-02-022015-02-11,2003-11-282002-11-132001-10-22,SO61416SO49182SO45413,1160.0,45205.0,20.0,4.0,4.0
2017-01-032016-02-022015-02-11,2003-10-112002-10-062001-10-31,SO61416SO49186SO45418,895.0,59974.0,26.0,6.0,3.0
2017-01-032016-02-022015-02-11,2003-12-132002-11-122002-01-15,SO61416SO49185SO45421,1248.0,50894.0,26.0,3.0,3.0
2017-01-032016-02-022015-02-11,2003-11-022002-12-162001-11-02,SO61415SO49181SO45415,1172.0,58764.0,22.0,4.0,4.0
2017-01-032016-02-022015-02-11,2003-09-122002-11-232001-12-12,SO61415SO49188SO45420,894.0,59158.0,16.0,6.0,3.0
2017-01-032016-02-022015-02-12,2003-10-152002-10-262001-11-03,SO61415SO49187SO45424,922.0,64492.0,21.0,5.0,3.0
2017-01-032016-02-022015-02-12,2003-10-052002-11-182001-12-08,SO61415SO49189SO45423,1044.0,48304.0,16.0,3.0,3.0
2017-01-032016-02-022015-02-12,2003-11-012002-12-212001-12-15,SO61394SO49184SO45422,1136.0,59275.0,21.0,6.0,5.0
2017-01-032016-02-022015-02-13,2003-11-092002-12-222002-01-07,SO61394SO49190SO45428,1207.0,53395.0,25.0,3.0,4.0
2017-01-032016-02-032015-02-13,2003-10-182002-11-202001-11-15,SO61394SO49195SO45427,884.0,67274.0,22.0,4.0,3.0
2017-01-032016-02-032015-02-13,2003-10-052003-01-192001-12-19,SO61394SO49191SO45425,926.0,51439.0,26.0,5.0,3.0
2017-01-032016-02-032015-02-13,2003-09-302002-11-032001-11-06,SO61410SO49194SO45431,1129.0,63583.0,20.0,5.0,4.0
2017-01-032016-02-032015-02-13,2003-09-112002-12-302001-12-14,SO61410SO49192SO45429,1182.0,61817.0,18.0,4.0,4.0
2017-01-032016-02-032015-02-13,2003-09-262002-12-092001-11-07,SO61410SO49199SO45430,1010.0,69491.0,19.0,3.0,3.0
2017-01-032016-02-032015-02-14,2003-12-102002-10-192002-01-25,SO61379SO49196SO45433,1193.0,41369.0,22.0,4.0,5.0
2017-01-032016-02-032015-02-14,2003-12-022002-12-022001-11-10,SO61379SO49198SO45439,888.0,68921.0,25.0,6.0,3.0
2017-01-032016-02-032015-02-14,2003-11-062002-12-162001-12-28,SO61379SO49197SO45435,1073.0,66413.0,24.0,3.0,3.0
2017-01-032016-02-032015-02-14,2003-09-292003-01-092001-10-21,SO61379SO49193SO45436,1212.0,73956.0,20.0,5.0,3.0
2017-01-032016-02-042015-02-14,2003-11-142003-01-052002-01-19,SO61372SO49206SO45437,1171.0,63731.0,16.0,3.0,4.0
2017-01-032016-02-042015-02-14,2003-11-062002-12-012002-01-16,SO61404SO49208SO45434,1171.0,51097.0,23.0,3.0,5.0
2017-01-032016-02-042015-02-14,2003-10-132002-10-192001-10-21,SO61404SO49213SO45438,929.0,70682.0,20.0,4.0,3.0
2017-01-032016-02-042015-02-14,2003-10-212002-12-222001-12-22,SO61388SO49202SO45432,1222.0,46261.0,24.0,3.0,5.0
2017-01-032016-02-042015-02-15,2003-10-262002-10-242001-12-25,SO61388SO49200SO45444,1158.0,51256.0,25.0,4.0,3.0
2017-01-032016-02-042015-02-15,2003-11-102002-10-142001-10-22,SO61407SO49214SO45440,1220.0,58747.0,24.0,3.0,5.0
2017-01-032016-02-042015-02-15,2003-12-062002-11-032002-01-22,SO61407SO49209SO45441,1163.0,55731.0,17.0,4.0,4.0
2017-01-032016-02-042015-02-15,2003-10-102002-11-192001-12-11,SO61407SO49201SO45443,1166.0,68119.0,21.0,5.0,3.0
2017-01-032016-02-042015-02-15,2003-11-152002-12-272002-01-31,SO61380SO49207SO45442,1163.0,68694.0,18.0,5.0,4.0
2017-01-032016-02-042015-02-15,2003-12-062002-10-122001-10-29,SO61380SO49215SO45445,996.0,50553.0,21.0,3.0,3.0
2017-01-032016-02-042015-02-16,2003-10-262002-11-072001-10-31,SO61380SO49203SO45447,1180.0,54828.0,24.0,4.0,3.0
2017-01-032016-02-042015-02-16,2003-09-212003-01-112001-12-21,SO61418SO49204SO45446,1226.0,64678.0,19.0,4.0,4.0
2017-01-032016-02-042015-02-16,2003-11-202002-10-182002-01-31,SO61418SO49212SO45448,1250.0,64640.0,19.0,5.0,4.0
2017-01-032016-02-042015-02-17,2003-12-142002-11-262002-01-28,SO61418SO49211SO45450,881.0,80229.0,19.0,6.0,3.0
2017-01-032016-02-042015-02-17,2003-11-222003-01-172002-01-05,SO61418SO49216SO45452,1025.0,70893.0,27.0,3.0,3.0
2017-01-032016-02-042015-02-17,2003-11-052003-01-142002-01-18,SO61389SO49205SO45451,1209.0,68603.0,14.0,3.0,3.0
2017-01-032016-02-042015-02-17,2003-09-182002-11-252002-01-12,SO61409SO49210SO45449,1194.0,50675.0,18.0,5.0,5.0
2017-01-032016-02-052015-02-18,2003-10-112002-11-232001-10-24,SO61409SO49220SO45453,1144.0,41736.0,20.0,7.0,4.0
2017-01-032016-02-052015-02-18,2003-09-062002-11-182001-10-22,SO61409SO49221SO45454,1176.0,61761.0,19.0,6.0,4.0
2017-01-032016-02-052015-02-19,2003-10-192002-12-012001-12-27,SO61409SO49218SO45458,1050.0,60867.0,19.0,3.0,3.0
2017-01-032016-02-052015-02-19,2003-10-182002-12-302002-01-14,SO61409SO49222SO45459,1199.0,61838.0,17.0,4.0,3.0
2017-01-032016-02-052015-02-19,2003-10-292002-10-282001-11-28,SO61385SO49223SO45457,1153.0,66031.0,13.0,3.0,4.0
2017-01-032016-02-052015-02-19,2003-12-092002-12-102002-01-09,SO61385SO49219SO45455,1156.0,38044.0,24.0,4.0,4.0
2017-01-032016-02-052015-02-19,2003-10-022002-10-192001-11-13,SO61399SO49217SO45456,1217.0,54689.0,14.0,3.0,4.0
2017-01-032016-02-052015-02-20,2003-10-052002-12-022001-11-10,SO61399SO49224SO45461,884.0,71658.0,8.0,4.0,3.0
2017-01-032016-02-062015-02-20,2003-10-222002-11-112002-01-07,SO61387SO49226SO45464,1214.0,65631.0,23.0,3.0,5.0
2017-01-032016-02-062015-02-20,2003-11-292003-01-012001-12-11,SO61387SO49233SO45465,889.0,69603.0,14.0,4.0,3.0
2017-01-032016-02-062015-02-20,2003-10-102002-12-132002-01-09,SO61381SO49228SO45462,1032.0,70674.0,23.0,3.0,3.0
2017-01-032016-02-062015-02-20,2003-11-182002-12-282002-01-30,SO61381SO49229SO45463,1205.0,36184.0,22.0,4.0,3.0
2017-01-032016-02-062015-02-21,2003-09-232002-12-112001-12-10,SO61395SO49235SO45466,1108.0,52847.0,14.0,3.0,4.0
2017-01-032016-02-062015-02-22,2003-12-122003-01-042001-12-06,SO61395SO49236SO45475,1186.0,62321.0,19.0,5.0,4.0
2017-01-032016-02-062015-02-22,2003-12-082002-11-042001-11-24,SO61395SO49225SO45470,1174.0,63067.0,15.0,4.0,3.0
2017-01-032016-02-062015-02-22,2003-11-142002-10-182001-12-23,SO61427SO49232SO45474,1236.0,62636.0,19.0,3.0,3.0
2017-01-032016-02-062015-02-22,2003-12-092002-11-182001-11-27,SO61374SO49238SO45467,939.0,48061.0,28.0,3.0,3.0
2017-01-032016-02-062015-02-22,2003-09-182002-11-172001-12-16,SO61382SO49237SO45471,1175.0,70012.0,18.0,6.0,4.0
2017-01-032016-02-062015-02-22,2003-10-222002-12-182002-02-01,SO61382SO49231SO45469,1190.0,62744.0,15.0,5.0,4.0
2017-01-032016-02-062015-02-22,2003-10-062002-10-292002-01-24,SO61382SO49227SO45468,1165.0,52734.0,18.0,4.0,4.0
2017-01-032016-02-062015-02-22,2003-12-112002-10-182001-12-22,SO61382SO49234SO45472,1003.0,50326.0,18.0,3.0,3.0
2017-01-032016-02-062015-02-22,2003-09-142002-10-302001-12-15,SO61391SO49230SO45473,1198.0,57355.0,21.0,4.0,4.0
2017-01-032016-02-072015-02-22,2003-11-072003-01-112001-12-21,SO61391SO49245SO45476,1244.0,61140.0,24.0,3.0,4.0
2017-01-032016-02-072015-02-23,2003-11-112002-11-052002-01-20,SO61401SO49246SO45477,909.0,58540.0,23.0,4.0,4.0
2017-01-032016-02-072015-02-23,2003-11-112002-10-142001-11-01,SO61401SO49244SO45478,1160.0,71378.0,13.0,3.0,4.0
2017-01-032016-02-072015-02-23,2003-10-282003-01-092002-02-04,SO61401SO49240SO45480,891.0,54362.0,24.0,5.0,3.0
2017-01-032016-02-072015-02-23,2003-10-242002-12-082001-11-05,SO61375SO49243SO45481,886.0,59787.0,19.0,3.0,3.0
2017-01-032016-02-072015-02-23,2003-09-292003-01-062001-11-04,SO61383SO49239SO45479,1152.0,47539.0,28.0,4.0,5.0
2017-01-032016-02-072015-02-24,2003-12-182002-10-152001-12-06,SO61383SO49242SO45483,1038.0,52134.0,27.0,3.0,3.0
2017-01-032016-02-072015-02-24,2003-11-202003-01-092001-11-17,SO61383SO49241SO45482,1151.0,41016.0,26.0,5.0,3.0
2017-01-032016-02-082015-02-24,2003-12-022002-12-212001-12-28,SO61417SO49257SO45486,1031.0,59217.0,19.0,3.0,3.0
2017-01-032016-02-082015-02-24,2003-10-312002-11-272002-01-25,SO61397SO49252SO45490,1142.0,60356.0,20.0,3.0,4.0
2017-01-032016-02-082015-02-24,2003-09-172002-11-142001-12-15,SO61414SO49254SO45485,890.0,39922.0,14.0,4.0,3.0
2017-01-032016-02-082015-02-24,2003-10-122002-11-162001-12-28,SO61414SO49253SO45484,1027.0,51927.0,16.0,3.0,3.0
2017-01-032016-02-082015-02-24,2003-11-122002-11-102001-12-07,SO61423SO49248SO45488,1227.0,50902.0,24.0,4.0,4.0
2017-01-032016-02-082015-02-24,2003-11-192003-01-052001-11-13,SO61423SO49250SO45487,1193.0,52438.0,24.0,5.0,4.0
2017-01-032016-02-082015-02-24,2003-10-252002-12-052002-01-01,SO61423SO49255SO45489,856.0,48684.0,18.0,6.0,3.0
2017-01-032016-02-082015-02-25,2003-09-192003-01-062001-11-21,SO61423SO49247SO45492,1305.0,50781.0,26.0,3.0,3.0
2017-01-032016-02-082015-02-25,2003-10-102003-01-232002-01-11,SO61426SO49256SO45491,1142.0,69169.0,24.0,5.0,4.0
2017-01-032016-02-082015-02-25,2003-11-242002-12-252001-12-03,SO61426SO49251SO45494,1166.0,60980.0,22.0,4.0,4.0
2017-01-032016-02-082015-02-25,2003-10-092002-10-202001-11-20,SO61426SO49249SO45495,941.0,71088.0,25.0,6.0,3.0
2017-01-032016-02-092015-02-25,2003-10-192002-12-152001-11-22,SO61426SO49260SO45493,1288.0,54839.0,23.0,3.0,3.0
2017-01-032016-02-092015-02-26,2003-10-032002-12-152002-01-10,SO61392SO49262SO45499,1181.0,74648.0,14.0,3.0,4.0
2017-01-032016-02-092015-02-26,2003-12-062002-10-122001-12-04,SO61406SO49264SO45505,1197.0,55161.0,25.0,3.0,4.0
2017-01-032016-02-092015-02-26,2003-11-222002-11-142001-10-29,SO61406SO49263SO45506,1189.0,61980.0,24.0,4.0,4.0
2017-01-032016-02-092015-02-26,2003-09-302003-01-232002-02-04,SO61406SO49261SO45501,925.0,60124.0,18.0,5.0,3.0
2017-01-032016-02-092015-02-26,2003-11-012002-12-132001-11-14,SO61406SO49268SO45497,1155.0,76932.0,17.0,6.0,3.0
2017-01-032016-02-092015-02-26,2003-10-062002-10-192001-11-30,SO61412SO49265SO45503,893.0,49124.0,19.0,8.0,4.0
2017-01-032016-02-092015-02-26,2003-11-042002-10-272001-11-01,SO61412SO49266SO45504,1179.0,40860.0,17.0,7.0,4.0
2017-01-032016-02-092015-02-26,2003-11-192002-12-172001-12-07,SO61412SO49258SO45498,1158.0,58481.0,20.0,6.0,4.0
2017-01-032016-02-092015-02-26,2003-09-082003-01-222002-02-07,SO61412SO49259SO45496,1159.0,70816.0,17.0,5.0,4.0
2017-01-032016-02-102015-02-26,2003-10-242002-10-142001-11-25,SO61412SO49272SO45507,1038.0,45750.0,22.0,3.0,3.0
2017-01-032016-02-102015-02-26,2003-11-012002-12-182001-11-10,SO61412SO49275SO45502,1170.0,63897.0,19.0,9.0,3.0
2017-01-032016-02-102015-02-27,2003-10-162003-01-182002-01-25,SO61412SO49269SO45510,1220.0,48961.0,11.0,4.0,3.0
2017-01-032016-02-102015-02-27,2003-11-152002-11-072001-12-18,SO61408SO49271SO45508,1193.0,52055.0,27.0,3.0,4.0
2017-01-032016-02-102015-02-27,2003-09-262002-11-192002-01-23,SO61408SO49270SO45509,1149.0,70475.0,25.0,4.0,3.0
2017-01-032016-02-112015-02-28,2003-10-022002-12-022002-02-03,SO61378SO49278SO45515,891.0,51865.0,27.0,3.0,4.0
2017-01-032016-02-112015-02-28,2003-11-212002-11-032001-11-16,SO61396SO49277SO45513,1177.0,63939.0,20.0,3.0,4.0
2017-01-032016-02-112015-02-28,2003-11-182003-01-142001-12-29,SO61396SO49279SO45512,894.0,50548.0,19.0,4.0,3.0
2017-01-032016-02-112015-02-28,2003-10-272003-01-032002-01-15,SO61396SO49276SO45511,925.0,55700.0,23.0,5.0,3.0
2017-01-032016-02-122015-02-28,2003-12-022002-12-192001-12-31,SO61422SO49286SO45514,1196.0,68087.0,13.0,4.0,4.0
2017-01-032016-02-122015-03-01,2003-10-132002-12-302002-01-29,SO61422SO49288SO45580,884.0,41408.0,23.0,6.0,3.0
2017-01-032016-02-122015-03-01,2003-10-112003-01-022001-12-20,SO61422SO49283SO45585,1244.0,39111.0,24.0,5.0,3.0
2017-01-032016-02-122015-03-01,2003-12-142002-11-072001-11-16,SO61422SO49287SO45583,1230.0,38267.0,16.0,3.0,3.0
2017-01-032016-02-122015-03-01,2003-09-162003-01-072002-02-05,SO61390SO49282SO45582,1215.0,70247.0,19.0,3.0,4.0
2017-01-032016-02-122015-03-01,2003-10-132002-10-212002-01-08,SO61390SO49285SO45584,912.0,80363.0,17.0,5.0,3.0
2017-01-032016-02-122015-03-01,2003-10-272003-01-032002-01-09,SO61390SO49280SO45581,1211.0,56536.0,15.0,4.0,3.0
2017-01-032016-02-122015-03-02,2003-09-202002-10-162001-11-20,SO61384SO49289SO45589,1173.0,57618.0,22.0,3.0,5.0
2017-01-032016-02-122015-03-02,2003-11-132002-10-262001-12-10,SO61384SO49281SO45588,887.0,41685.0,15.0,4.0,3.0
2017-01-032016-02-122015-03-02,2003-12-072002-10-272002-01-03,SO61402SO49284SO45586,1152.0,50303.0,20.0,5.0,5.0
2017-01-032016-02-132015-03-02,2003-12-152003-01-082001-11-28,SO61402SO49291SO45587,1182.0,45218.0,18.0,3.0,4.0
2017-01-032016-02-132015-03-02,2003-09-262002-11-112001-11-28,SO61402SO49295SO45592,927.0,38539.0,21.0,4.0,3.0
2017-01-032016-02-132015-03-02,2003-12-062002-12-222002-01-13,SO61393SO49293SO45590,1198.0,48145.0,23.0,4.0,5.0
2017-01-032016-02-132015-03-02,2003-11-262002-11-182002-02-10,SO61393SO49290SO45591,909.0,58856.0,23.0,5.0,3.0
2017-01-032016-02-132015-03-03,2003-12-082002-12-142001-12-22,SO61393SO49298SO45594,1208.0,41577.0,16.0,3.0,3.0
2017-01-032016-02-132015-03-03,2003-10-032003-01-122001-11-10,SO61424SO49292SO45599,921.0,61506.0,25.0,4.0,3.0
2017-01-032016-02-132015-03-03,2003-10-172002-11-052002-01-11,SO61424SO49297SO45598,1304.0,51545.0,18.0,3.0,3.0
2017-01-032016-02-132015-03-03,2003-10-132002-12-222002-01-17,SO61405SO49299SO45600,1174.0,60104.0,26.0,5.0,4.0
2017-01-032016-02-132015-03-03,2003-12-042002-11-232002-01-27,SO61405SO49300SO45596,1243.0,51869.0,19.0,4.0,4.0
2017-01-032016-02-132015-03-03,2003-12-022002-10-262002-02-08,SO61405SO49296SO45593,1201.0,46071.0,27.0,3.0,4.0
2017-01-032016-02-142015-03-03,2003-11-122003-01-182002-02-01,SO61421SO49302SO45601,942.0,40828.0,22.0,3.0,4.0
2017-01-032016-02-142015-03-03,2003-10-072003-01-262002-01-20,SO61421SO49311SO45595,1224.0,51542.0,19.0,4.0,3.0
2017-01-032016-02-142015-03-04,2003-11-112002-12-182001-12-16,SO61403SO49303SO45605,1216.0,43671.0,19.0,3.0,4.0
2017-01-042016-02-142015-03-04,2003-09-112002-10-282002-01-22,SO61460SO49308SO45606,1192.0,49537.0,25.0,3.0,4.0
2017-01-042016-02-142015-03-04,2003-10-232002-12-132002-01-28,SO61460SO49307SO45608,1242.0,41409.0,25.0,4.0,4.0
2017-01-042016-02-142015-03-04,2003-09-272002-10-202001-12-21,SO61460SO49304SO45603,1166.0,46175.0,18.0,5.0,3.0
2017-01-042016-02-142015-03-04,2003-11-042002-11-012001-12-27,SO61435SO49301SO45607,930.0,58745.0,25.0,4.0,4.0
2017-01-042016-02-142015-03-04,2003-12-072002-11-282002-01-21,SO61435SO49309SO45609,1180.0,46388.0,21.0,3.0,3.0
2017-01-042016-02-142015-03-04,2003-10-202002-11-272001-11-12,SO61455SO49310SO45602,1114.0,39349.0,17.0,4.0,4.0
2017-01-042016-02-142015-03-04,2003-11-162002-12-012001-12-19,SO61455SO49305SO45604,1159.0,36398.0,11.0,3.0,3.0
2017-01-042016-02-152015-03-05,2003-09-212003-01-062002-01-21,SO61453SO49322SO45612,1117.0,57114.0,23.0,3.0,4.0
2017-01-042016-02-152015-03-05,2003-10-042003-01-042002-02-11,SO61453SO49318SO45611,1120.0,54374.0,13.0,4.0,4.0
2017-01-042016-02-152015-03-05,2003-10-042003-01-242001-11-14,SO61453SO49317SO45610,906.0,41230.0,8.0,5.0,3.0
2017-01-042016-02-152015-03-06,2003-12-082002-12-252001-12-03,SO61475SO49320SO45616,907.0,51815.0,23.0,4.0,3.0
2017-01-042016-02-152015-03-06,2003-11-282002-10-192002-01-20,SO61475SO49313SO45619,1231.0,47192.0,24.0,3.0,3.0
2017-01-042016-02-152015-03-06,2003-09-092002-10-262002-02-19,SO61436SO49319SO45613,1178.0,52560.0,19.0,5.0,4.0
2017-01-042016-02-152015-03-06,2003-11-262003-01-282002-02-01,SO61436SO49316SO45621,1204.0,51217.0,27.0,6.0,4.0
2017-01-042016-02-152015-03-06,2003-11-172002-10-192001-11-22,SO61436SO49314SO45617,1203.0,45584.0,28.0,3.0,4.0
2017-01-042016-02-152015-03-06,2003-12-112002-10-222001-12-02,SO61436SO49315SO45618,1214.0,42849.0,25.0,4.0,4.0
2017-01-042016-02-152015-03-06,2003-10-192002-11-162001-11-30,SO61469SO49321SO45615,1258.0,61624.0,15.0,3.0,3.0
2017-01-042016-02-152015-03-06,2003-11-092002-12-252002-01-31,SO61471SO49312SO45614,1143.0,58201.0,23.0,6.0,4.0
2017-01-042016-02-162015-03-06,2003-11-282002-11-132002-01-26,SO61471SO49325SO45620,1199.0,51900.0,27.0,5.0,4.0
2017-01-042016-02-162015-03-07,2003-10-112002-11-012001-11-12,SO61471SO49326SO45630,1100.0,50934.0,24.0,3.0,3.0
2017-01-042016-02-162015-03-07,2003-10-162002-11-062001-11-23,SO61471SO49324SO45628,1205.0,49986.0,26.0,4.0,3.0
2017-01-042016-02-162015-03-07,2003-09-102003-01-062001-12-09,SO61432SO49323SO45625,1212.0,40629.0,23.0,3.0,5.0
2017-01-042016-02-172015-03-07,2003-10-082003-01-302001-12-26,SO61432SO49338SO45624,1162.0,51572.0,22.0,5.0,4.0
2017-01-042016-02-172015-03-07,2003-10-262002-11-142002-01-23,SO61432SO49334SO45623,1199.0,45611.0,26.0,4.0,4.0
2017-01-042016-02-172015-03-07,2003-12-132003-01-212002-01-01,SO61446SO49328SO45629,1182.0,46210.0,25.0,5.0,3.0
2017-01-042016-02-172015-03-07,2003-12-022002-12-112002-01-23,SO61446SO49327SO45627,1222.0,52335.0,23.0,4.0,3.0
2017-01-042016-02-172015-03-07,2003-11-262002-12-282002-02-13,SO61446SO49331SO45622,1242.0,57360.0,21.0,3.0,3.0
2017-01-042016-02-172015-03-07,2003-10-222002-12-152002-01-18,SO61444SO49337SO45626,1152.0,49452.0,14.0,5.0,4.0
2017-01-042016-02-172015-03-08,2003-09-142003-01-272001-11-27,SO61444SO49335SO45632,1217.0,49329.0,26.0,4.0,4.0
2017-01-042016-02-172015-03-08,2003-10-102002-11-032002-02-15,SO61444SO49330SO45631,1239.0,34676.0,25.0,3.0,4.0
2017-01-042016-02-172015-03-08,2003-09-222002-12-232002-01-23,SO61452SO49333SO45633,1185.0,53257.0,19.0,4.0,4.0
